 #---------------------------------------------------------------------------
 #   gamma p --> pi0 p                     Apr2013
 #
 #        Q - polar angle of pi0 meson in CMS
 #        err2 = sqrt(stat**2 + (0.02*ds/dOmega)**2)
 #---------------------------------------------------------------------------
 # Eg[MeV]  Eg_min   Eg_max   W[GeV]  cos(Q)    Q    ds/dOmega  stat.  err2
 #                                            [deg]   [µb/sr]   err.
 #--------------------------------------------------------------------------
  1306.83  1303.89  1309.77  1.82556  -0.167   99.59  0.6708  0.0179  0.0224
  1306.83  1303.89  1309.77  1.82556  -0.100   95.74  0.6856  0.0183  0.0229
  1306.83  1303.89  1309.77  1.82556  -0.033   91.91  0.7422  0.0192  0.0243
  1306.83  1303.89  1309.77  1.82556   0.033   88.09  0.7795  0.0201  0.0254
  1306.83  1303.89  1309.77  1.82556   0.100   84.26  0.7951  0.0206  0.0260
  1306.83  1303.89  1309.77  1.82556   0.167   80.41  0.8105  0.0208  0.0264
  1306.83  1303.89  1309.77  1.82556   0.233   76.51  0.7602  0.0204  0.0254
  1306.83  1303.89  1309.77  1.82556   0.300   72.54  0.6883  0.0194  0.0238
  1306.83  1303.89  1309.77  1.82556   0.367   68.49  0.6728  0.0191  0.0234
  1306.83  1303.89  1309.77  1.82556   0.433   64.32  0.6980  0.0197  0.0241
  1306.83  1303.89  1309.77  1.82556   0.500   60.00  0.7609  0.0212  0.0261
  1306.83  1303.89  1309.77  1.82556   0.567   55.48  0.8096  0.0229  0.0280
  1306.83  1303.89  1309.77  1.82556   0.633   50.70  0.9477  0.0275  0.0334
  1306.83  1303.89  1309.77  1.82556   0.700   45.57  1.1702  0.0343  0.0415
  1306.83  1303.89  1309.77  1.82556   0.767   39.94  1.4616  0.0346  0.0453
  1306.83  1303.89  1309.77  1.82556   0.833   33.56  1.7522  0.0440  0.0563
  1306.83  1303.89  1309.77  1.82556   0.900   25.84  1.6884  0.0647  0.0730
  1306.83  1303.89  1309.77  1.82556   0.967   14.84  1.1933  0.1366  0.1387
  1312.79  1309.83  1315.74  1.82862  -0.967  165.16  1.6229  0.0466  0.0568
  1312.79  1309.83  1315.74  1.82862  -0.900  154.16  1.5036  0.0338  0.0452
  1312.79  1309.83  1315.74  1.82862  -0.833  146.44  1.3329  0.0306  0.0406
  1312.79  1309.83  1315.74  1.82862  -0.767  140.06  1.1751  0.0286  0.0370
  1312.79  1309.83  1315.74  1.82862  -0.700  134.43  1.0513  0.0272  0.0344
  1312.79  1309.83  1315.74  1.82862  -0.633  129.30  0.8988  0.0248  0.0306
  1312.79  1309.83  1315.74  1.82862  -0.567  124.52  0.7771  0.0229  0.0277
  1312.79  1309.83  1315.74  1.82862  -0.500  120.00  0.7274  0.0217  0.0261
  1312.79  1309.83  1315.74  1.82862  -0.433  115.68  0.6244  0.0205  0.0240
  1312.79  1309.83  1315.74  1.82862  -0.367  111.51  0.5990  0.0198  0.0231
  1312.79  1309.83  1315.74  1.82862  -0.300  107.46  0.5713  0.0193  0.0224
  1312.79  1309.83  1315.74  1.82862  -0.233  103.49  0.6434  0.0203  0.0240
  1312.79  1309.83  1315.74  1.82862  -0.167   99.59  0.6694  0.0207  0.0247
  1312.79  1309.83  1315.74  1.82862  -0.100   95.74  0.7285  0.0218  0.0262
  1312.79  1309.83  1315.74  1.82862  -0.033   91.91  0.7369  0.0223  0.0267
  1312.79  1309.83  1315.74  1.82862   0.033   88.09  0.7797  0.0236  0.0283
  1312.79  1309.83  1315.74  1.82862   0.100   84.26  0.8061  0.0239  0.0288
  1312.79  1309.83  1315.74  1.82862   0.167   80.41  0.7647  0.0239  0.0284
  1312.79  1309.83  1315.74  1.82862   0.233   76.51  0.7396  0.0234  0.0277
  1312.79  1309.83  1315.74  1.82862   0.300   72.54  0.7230  0.0227  0.0269
  1312.79  1309.83  1315.74  1.82862   0.367   68.49  0.6835  0.0224  0.0262
  1312.79  1309.83  1315.74  1.82862   0.433   64.32  0.6999  0.0234  0.0273
  1312.79  1309.83  1315.74  1.82862   0.500   60.00  0.7298  0.0245  0.0285
  1312.79  1309.83  1315.74  1.82862   0.567   55.48  0.8193  0.0266  0.0312
  1312.79  1309.83  1315.74  1.82862   0.633   50.70  0.9253  0.0320  0.0370
  1312.79  1309.83  1315.74  1.82862   0.700   45.57  1.1409  0.0404  0.0464
  1312.79  1309.83  1315.74  1.82862   0.767   39.94  1.5228  0.0408  0.0509
  1312.79  1309.83  1315.74  1.82862   0.833   33.56  1.8465  0.0521  0.0639
  1312.79  1309.83  1315.74  1.82862   0.900   25.84  1.8480  0.0780  0.0863
  1312.79  1309.83  1315.74  1.82862   0.967   14.84  1.0495  0.1645  0.1658
  1318.68  1315.75  1321.62  1.83164  -0.967  165.16  1.6406  0.0392  0.0511
  1318.68  1315.75  1321.62  1.83164  -0.900  154.16  1.5111  0.0284  0.0415
  1318.68  1315.75  1321.62  1.83164  -0.833  146.44  1.3273  0.0257  0.0369
  1318.68  1315.75  1321.62  1.83164  -0.767  140.06  1.2175  0.0243  0.0344
  1318.68  1315.75  1321.62  1.83164  -0.700  134.43  1.0668  0.0229  0.0313
  1318.68  1315.75  1321.62  1.83164  -0.633  129.30  0.9319  0.0211  0.0282
  1318.68  1315.75  1321.62  1.83164  -0.567  124.52  0.7962  0.0194  0.0251
  1318.68  1315.75  1321.62  1.83164  -0.500  120.00  0.6977  0.0180  0.0228
  1318.68  1315.75  1321.62  1.83164  -0.433  115.68  0.6220  0.0171  0.0211
  1318.68  1315.75  1321.62  1.83164  -0.367  111.51  0.6107  0.0167  0.0207
  1318.68  1315.75  1321.62  1.83164  -0.300  107.46  0.5896  0.0164  0.0202
  1318.68  1315.75  1321.62  1.83164  -0.233  103.49  0.6192  0.0169  0.0210
  1318.68  1315.75  1321.62  1.83164  -0.167   99.59  0.6130  0.0168  0.0208
  1318.68  1315.75  1321.62  1.83164  -0.100   95.74  0.6878  0.0180  0.0227
  1318.68  1315.75  1321.62  1.83164  -0.033   91.91  0.7324  0.0190  0.0240
  1318.68  1315.75  1321.62  1.83164   0.033   88.09  0.7881  0.0200  0.0255
  1318.68  1315.75  1321.62  1.83164   0.100   84.26  0.7634  0.0199  0.0251
  1318.68  1315.75  1321.62  1.83164   0.167   80.41  0.7657  0.0200  0.0252
  1318.68  1315.75  1321.62  1.83164   0.233   76.51  0.7499  0.0197  0.0248
  1318.68  1315.75  1321.62  1.83164   0.300   72.54  0.6626  0.0188  0.0230
  1318.68  1315.75  1321.62  1.83164   0.367   68.49  0.6567  0.0185  0.0227
  1318.68  1315.75  1321.62  1.83164   0.433   64.32  0.6478  0.0188  0.0228
  1318.68  1315.75  1321.62  1.83164   0.500   60.00  0.6998  0.0203  0.0247
  1318.68  1315.75  1321.62  1.83164   0.567   55.48  0.8459  0.0226  0.0282
  1318.68  1315.75  1321.62  1.83164   0.633   50.70  0.9479  0.0272  0.0332
  1318.68  1315.75  1321.62  1.83164   0.700   45.57  1.2680  0.0354  0.0435
  1318.68  1315.75  1321.62  1.83164   0.767   39.94  1.4596  0.0340  0.0448
  1318.68  1315.75  1321.62  1.83164   0.833   33.56  1.8544  0.0442  0.0577
  1318.68  1315.75  1321.62  1.83164   0.900   25.84  1.8183  0.0664  0.0757
  1318.68  1315.75  1321.62  1.83164   0.967   14.84  1.2881  0.1427  0.1450
  1324.53  1321.62  1327.44  1.83464  -0.967  165.16  1.7395  0.0488  0.0599
  1324.53  1321.62  1327.44  1.83464  -0.900  154.16  1.5763  0.0355  0.0475
  1324.53  1321.62  1327.44  1.83464  -0.833  146.44  1.4006  0.0321  0.0426
  1324.53  1321.62  1327.44  1.83464  -0.767  140.06  1.2139  0.0299  0.0385
  1324.53  1321.62  1327.44  1.83464  -0.700  134.43  1.0866  0.0285  0.0358
  1324.53  1321.62  1327.44  1.83464  -0.633  129.30  0.9133  0.0260  0.0318
  1324.53  1321.62  1327.44  1.83464  -0.567  124.52  0.8079  0.0240  0.0289
  1324.53  1321.62  1327.44  1.83464  -0.500  120.00  0.6894  0.0225  0.0264
  1324.53  1321.62  1327.44  1.83464  -0.433  115.68  0.6512  0.0217  0.0253
  1324.53  1321.62  1327.44  1.83464  -0.367  111.51  0.6061  0.0207  0.0240
  1324.53  1321.62  1327.44  1.83464  -0.300  107.46  0.5944  0.0201  0.0234
  1324.53  1321.62  1327.44  1.83464  -0.233  103.49  0.6630  0.0213  0.0251
  1324.53  1321.62  1327.44  1.83464  -0.167   99.59  0.6772  0.0216  0.0255
  1324.53  1321.62  1327.44  1.83464  -0.100   95.74  0.7081  0.0226  0.0267
  1324.53  1321.62  1327.44  1.83464  -0.033   91.91  0.7608  0.0236  0.0281
  1324.53  1321.62  1327.44  1.83464   0.033   88.09  0.8034  0.0247  0.0295
  1324.53  1321.62  1327.44  1.83464   0.100   84.26  0.7970  0.0249  0.0296
  1324.53  1321.62  1327.44  1.83464   0.167   80.41  0.7551  0.0247  0.0290
  1324.53  1321.62  1327.44  1.83464   0.233   76.51  0.7796  0.0248  0.0293
  1324.53  1321.62  1327.44  1.83464   0.300   72.54  0.6720  0.0231  0.0267
  1324.53  1321.62  1327.44  1.83464   0.367   68.49  0.6253  0.0224  0.0257
  1324.53  1321.62  1327.44  1.83464   0.433   64.32  0.6270  0.0229  0.0261
  1324.53  1321.62  1327.44  1.83464   0.500   60.00  0.6694  0.0248  0.0282
  1324.53  1321.62  1327.44  1.83464   0.567   55.48  0.8008  0.0276  0.0319
  1324.53  1321.62  1327.44  1.83464   0.633   50.70  0.9399  0.0336  0.0385
  1324.53  1321.62  1327.44  1.83464   0.700   45.57  1.2304  0.0428  0.0494
  1324.53  1321.62  1327.44  1.83464   0.767   39.94  1.5400  0.0431  0.0530
  1324.53  1321.62  1327.44  1.83464   0.833   33.56  1.8621  0.0549  0.0663
  1324.53  1321.62  1327.44  1.83464   0.900   25.84  1.9682  0.0845  0.0932
  1324.53  1321.62  1327.44  1.83464   0.967   14.84  1.3522  0.1727  0.1748
  1331.77  1327.44  1336.10  1.83834  -0.967  165.16  1.7478  0.0526  0.0632
  1331.77  1327.44  1336.10  1.83834  -0.900  154.16  1.4840  0.0376  0.0479
  1331.77  1327.44  1336.10  1.83834  -0.833  146.44  1.3594  0.0342  0.0437
  1331.77  1327.44  1336.10  1.83834  -0.767  140.06  1.1666  0.0320  0.0396
  1331.77  1327.44  1336.10  1.83834  -0.700  134.43  1.0344  0.0301  0.0365
  1331.77  1327.44  1336.10  1.83834  -0.633  129.30  0.9465  0.0279  0.0337
  1331.77  1327.44  1336.10  1.83834  -0.567  124.52  0.7770  0.0256  0.0299
  1331.77  1327.44  1336.10  1.83834  -0.500  120.00  0.6614  0.0233  0.0268
  1331.77  1327.44  1336.10  1.83834  -0.433  115.68  0.6209  0.0225  0.0257
  1331.77  1327.44  1336.10  1.83834  -0.367  111.51  0.6303  0.0221  0.0254
  1331.77  1327.44  1336.10  1.83834  -0.300  107.46  0.5808  0.0215  0.0244
  1331.77  1327.44  1336.10  1.83834  -0.233  103.49  0.6184  0.0223  0.0255
  1331.77  1327.44  1336.10  1.83834  -0.167   99.59  0.6893  0.0234  0.0272
  1331.77  1327.44  1336.10  1.83834  -0.100   95.74  0.7518  0.0247  0.0289
  1331.77  1327.44  1336.10  1.83834  -0.033   91.91  0.7314  0.0251  0.0291
  1331.77  1327.44  1336.10  1.83834   0.033   88.09  0.7649  0.0258  0.0300
  1331.77  1327.44  1336.10  1.83834   0.100   84.26  0.7676  0.0266  0.0307
  1331.77  1327.44  1336.10  1.83834   0.167   80.41  0.7773  0.0264  0.0306
  1331.77  1327.44  1336.10  1.83834   0.233   76.51  0.7419  0.0259  0.0298
  1331.77  1327.44  1336.10  1.83834   0.300   72.54  0.6999  0.0253  0.0289
  1331.77  1327.44  1336.10  1.83834   0.367   68.49  0.6335  0.0245  0.0276
  1331.77  1327.44  1336.10  1.83834   0.433   64.32  0.6603  0.0249  0.0282
  1331.77  1327.44  1336.10  1.83834   0.500   60.00  0.6996  0.0264  0.0299
  1331.77  1327.44  1336.10  1.83834   0.567   55.48  0.7544  0.0288  0.0325
  1331.77  1327.44  1336.10  1.83834   0.633   50.70  0.9255  0.0357  0.0402
  1331.77  1327.44  1336.10  1.83834   0.700   45.57  1.1881  0.0452  0.0511
  1331.77  1327.44  1336.10  1.83834   0.767   39.94  1.5439  0.0462  0.0556
  1331.77  1327.44  1336.10  1.83834   0.833   33.56  1.8957  0.0595  0.0706
  1331.77  1327.44  1336.10  1.83834   0.900   25.84  1.8850  0.0910  0.0985
  1331.77  1327.44  1336.10  1.83834   0.967   14.84  1.2548  0.1897  0.1914
  1338.95  1336.05  1341.85  1.84200  -0.967  165.16  1.6662  0.0469  0.0575
  1338.95  1336.05  1341.85  1.84200  -0.900  154.16  1.5681  0.0349  0.0469
  1338.95  1336.05  1341.85  1.84200  -0.833  146.44  1.4005  0.0315  0.0422
  1338.95  1336.05  1341.85  1.84200  -0.767  140.06  1.2231  0.0293  0.0382
  1338.95  1336.05  1341.85  1.84200  -0.700  134.43  1.0912  0.0278  0.0353
  1338.95  1336.05  1341.85  1.84200  -0.633  129.30  0.9624  0.0257  0.0321
  1338.95  1336.05  1341.85  1.84200  -0.567  124.52  0.8057  0.0234  0.0284
  1338.95  1336.05  1341.85  1.84200  -0.500  120.00  0.6915  0.0217  0.0257
  1338.95  1336.05  1341.85  1.84200  -0.433  115.68  0.6250  0.0203  0.0238
  1338.95  1336.05  1341.85  1.84200  -0.367  111.51  0.5838  0.0197  0.0229
  1338.95  1336.05  1341.85  1.84200  -0.300  107.46  0.6271  0.0202  0.0238
  1338.95  1336.05  1341.85  1.84200  -0.233  103.49  0.6221  0.0205  0.0240
  1338.95  1336.05  1341.85  1.84200  -0.167   99.59  0.7016  0.0214  0.0256
  1338.95  1336.05  1341.85  1.84200  -0.100   95.74  0.7272  0.0223  0.0266
  1338.95  1336.05  1341.85  1.84200  -0.033   91.91  0.7753  0.0234  0.0281
  1338.95  1336.05  1341.85  1.84200   0.033   88.09  0.7980  0.0241  0.0289
  1338.95  1336.05  1341.85  1.84200   0.100   84.26  0.8003  0.0243  0.0291
  1338.95  1336.05  1341.85  1.84200   0.167   80.41  0.7759  0.0241  0.0287
  1338.95  1336.05  1341.85  1.84200   0.233   76.51  0.7275  0.0234  0.0276
  1338.95  1336.05  1341.85  1.84200   0.300   72.54  0.6709  0.0227  0.0264
  1338.95  1336.05  1341.85  1.84200   0.367   68.49  0.6061  0.0217  0.0249
  1338.95  1336.05  1341.85  1.84200   0.433   64.32  0.6221  0.0224  0.0256
  1338.95  1336.05  1341.85  1.84200   0.500   60.00  0.6329  0.0233  0.0265
  1338.95  1336.05  1341.85  1.84200   0.567   55.48  0.7417  0.0261  0.0300
  1338.95  1336.05  1341.85  1.84200   0.633   50.70  0.9552  0.0329  0.0380
  1338.95  1336.05  1341.85  1.84200   0.700   45.57  1.2512  0.0423  0.0491
  1338.95  1336.05  1341.85  1.84200   0.767   39.94  1.5737  0.0426  0.0530
  1338.95  1336.05  1341.85  1.84200   0.833   33.56  2.0622  0.0567  0.0701
  1338.95  1336.05  1341.85  1.84200   0.900   25.84  1.9450  0.0851  0.0936
  1338.95  1336.05  1341.85  1.84200   0.967   14.84  1.4099  0.1879  0.1900
  1344.65  1341.83  1347.48  1.84490  -0.967  165.16  1.6670  0.0419  0.0535
  1344.65  1341.83  1347.48  1.84490  -0.900  154.16  1.5967  0.0315  0.0449
  1344.65  1341.83  1347.48  1.84490  -0.833  146.44  1.4395  0.0285  0.0405
  1344.65  1341.83  1347.48  1.84490  -0.767  140.06  1.2293  0.0264  0.0361
  1344.65  1341.83  1347.48  1.84490  -0.700  134.43  1.1378  0.0252  0.0340
  1344.65  1341.83  1347.48  1.84490  -0.633  129.30  0.9476  0.0229  0.0297
  1344.65  1341.83  1347.48  1.84490  -0.567  124.52  0.7461  0.0205  0.0254
  1344.65  1341.83  1347.48  1.84490  -0.500  120.00  0.7165  0.0196  0.0243
  1344.65  1341.83  1347.48  1.84490  -0.433  115.68  0.5979  0.0183  0.0219
  1344.65  1341.83  1347.48  1.84490  -0.367  111.51  0.6103  0.0180  0.0217
  1344.65  1341.83  1347.48  1.84490  -0.300  107.46  0.6087  0.0180  0.0217
  1344.65  1341.83  1347.48  1.84490  -0.233  103.49  0.6814  0.0190  0.0234
  1344.65  1341.83  1347.48  1.84490  -0.167   99.59  0.6698  0.0190  0.0232
  1344.65  1341.83  1347.48  1.84490  -0.100   95.74  0.7284  0.0201  0.0248
  1344.65  1341.83  1347.48  1.84490  -0.033   91.91  0.8119  0.0214  0.0269
  1344.65  1341.83  1347.48  1.84490   0.033   88.09  0.7925  0.0217  0.0269
  1344.65  1341.83  1347.48  1.84490   0.100   84.26  0.7871  0.0217  0.0268
  1344.65  1341.83  1347.48  1.84490   0.167   80.41  0.7578  0.0215  0.0263
  1344.65  1341.83  1347.48  1.84490   0.233   76.51  0.7061  0.0208  0.0251
  1344.65  1341.83  1347.48  1.84490   0.300   72.54  0.6189  0.0196  0.0232
  1344.65  1341.83  1347.48  1.84490   0.367   68.49  0.6109  0.0196  0.0231
  1344.65  1341.83  1347.48  1.84490   0.433   64.32  0.6057  0.0198  0.0232
  1344.65  1341.83  1347.48  1.84490   0.500   60.00  0.6000  0.0204  0.0237
  1344.65  1341.83  1347.48  1.84490   0.567   55.48  0.7433  0.0234  0.0277
  1344.65  1341.83  1347.48  1.84490   0.633   50.70  0.9196  0.0293  0.0346
  1344.65  1341.83  1347.48  1.84490   0.700   45.57  1.2125  0.0375  0.0447
  1344.65  1341.83  1347.48  1.84490   0.767   39.94  1.5939  0.0385  0.0500
  1344.65  1341.83  1347.48  1.84490   0.833   33.56  1.9544  0.0505  0.0639
  1344.65  1341.83  1347.48  1.84490   0.900   25.84  1.9901  0.0786  0.0881
  1344.65  1341.83  1347.48  1.84490   0.967   14.84  1.5748  0.1788  0.1816
  1350.27  1347.47  1353.07  1.84775  -0.967  165.16  1.7699  0.0520  0.0629
  1350.27  1347.47  1353.07  1.84775  -0.900  154.16  1.5578  0.0373  0.0486
  1350.27  1347.47  1353.07  1.84775  -0.833  146.44  1.4718  0.0346  0.0454
  1350.27  1347.47  1353.07  1.84775  -0.767  140.06  1.3108  0.0324  0.0417
  1350.27  1347.47  1353.07  1.84775  -0.700  134.43  1.1144  0.0300  0.0374
  1350.27  1347.47  1353.07  1.84775  -0.633  129.30  0.9409  0.0275  0.0333
  1350.27  1347.47  1353.07  1.84775  -0.567  124.52  0.8085  0.0251  0.0299
  1350.27  1347.47  1353.07  1.84775  -0.500  120.00  0.6951  0.0231  0.0270
  1350.27  1347.47  1353.07  1.84775  -0.433  115.68  0.6573  0.0225  0.0261
  1350.27  1347.47  1353.07  1.84775  -0.367  111.51  0.6217  0.0218  0.0251
  1350.27  1347.47  1353.07  1.84775  -0.300  107.46  0.6752  0.0224  0.0262
  1350.27  1347.47  1353.07  1.84775  -0.233  103.49  0.7073  0.0229  0.0269
  1350.27  1347.47  1353.07  1.84775  -0.167   99.59  0.6658  0.0226  0.0262
  1350.27  1347.47  1353.07  1.84775  -0.100   95.74  0.7250  0.0240  0.0280
  1350.27  1347.47  1353.07  1.84775  -0.033   91.91  0.8294  0.0261  0.0309
  1350.27  1347.47  1353.07  1.84775   0.033   88.09  0.8492  0.0270  0.0319
  1350.27  1347.47  1353.07  1.84775   0.100   84.26  0.8079  0.0264  0.0310
  1350.27  1347.47  1353.07  1.84775   0.167   80.41  0.7776  0.0260  0.0303
  1350.27  1347.47  1353.07  1.84775   0.233   76.51  0.7351  0.0254  0.0293
  1350.27  1347.47  1353.07  1.84775   0.300   72.54  0.5911  0.0232  0.0260
  1350.27  1347.47  1353.07  1.84775   0.367   68.49  0.5767  0.0227  0.0255
  1350.27  1347.47  1353.07  1.84775   0.433   64.32  0.5655  0.0231  0.0257
  1350.27  1347.47  1353.07  1.84775   0.500   60.00  0.6466  0.0253  0.0284
  1350.27  1347.47  1353.07  1.84775   0.567   55.48  0.6516  0.0264  0.0294
  1350.27  1347.47  1353.07  1.84775   0.633   50.70  0.9345  0.0355  0.0401
  1350.27  1347.47  1353.07  1.84775   0.700   45.57  1.1580  0.0440  0.0497
  1350.27  1347.47  1353.07  1.84775   0.767   39.94  1.6313  0.0463  0.0566
  1350.27  1347.47  1353.07  1.84775   0.833   33.56  2.0999  0.0622  0.0751
  1350.27  1347.47  1353.07  1.84775   0.900   25.84  2.0774  0.0965  0.1051
  1350.27  1347.47  1353.07  1.84775   0.967   14.84  1.5326  0.2223  0.2244
  1358.71  1355.86  1361.57  1.85204  -0.967  165.16  1.6724  0.0496  0.0598
  1358.71  1355.86  1361.57  1.85204  -0.900  154.16  1.5955  0.0366  0.0486
  1358.71  1355.86  1361.57  1.85204  -0.833  146.44  1.4556  0.0339  0.0447
  1358.71  1355.86  1361.57  1.85204  -0.767  140.06  1.2800  0.0313  0.0404
  1358.71  1355.86  1361.57  1.85204  -0.700  134.43  1.1061  0.0291  0.0366
  1358.71  1355.86  1361.57  1.85204  -0.633  129.30  0.9428  0.0269  0.0329
  1358.71  1355.86  1361.57  1.85204  -0.567  124.52  0.8290  0.0248  0.0298
  1358.71  1355.86  1361.57  1.85204  -0.500  120.00  0.7301  0.0230  0.0272
  1358.71  1355.86  1361.57  1.85204  -0.433  115.68  0.6326  0.0215  0.0249
  1358.71  1355.86  1361.57  1.85204  -0.367  111.51  0.6300  0.0213  0.0247
  1358.71  1355.86  1361.57  1.85204  -0.300  107.46  0.6331  0.0213  0.0248
  1358.71  1355.86  1361.57  1.85204  -0.233  103.49  0.6574  0.0220  0.0256
  1358.71  1355.86  1361.57  1.85204  -0.167   99.59  0.7129  0.0228  0.0269
  1358.71  1355.86  1361.57  1.85204  -0.100   95.74  0.7545  0.0240  0.0283
  1358.71  1355.86  1361.57  1.85204  -0.033   91.91  0.8341  0.0256  0.0306
  1358.71  1355.86  1361.57  1.85204   0.033   88.09  0.7871  0.0255  0.0300
  1358.71  1355.86  1361.57  1.85204   0.100   84.26  0.7873  0.0257  0.0301
  1358.71  1355.86  1361.57  1.85204   0.167   80.41  0.7065  0.0244  0.0282
  1358.71  1355.86  1361.57  1.85204   0.233   76.51  0.6745  0.0240  0.0275
  1358.71  1355.86  1361.57  1.85204   0.300   72.54  0.5762  0.0224  0.0252
  1358.71  1355.86  1361.57  1.85204   0.367   68.49  0.5861  0.0224  0.0253
  1358.71  1355.86  1361.57  1.85204   0.433   64.32  0.5771  0.0228  0.0256
  1358.71  1355.86  1361.57  1.85204   0.500   60.00  0.6055  0.0239  0.0268
  1358.71  1355.86  1361.57  1.85204   0.567   55.48  0.7271  0.0274  0.0310
  1358.71  1355.86  1361.57  1.85204   0.633   50.70  0.9622  0.0356  0.0405
  1358.71  1355.86  1361.57  1.85204   0.700   45.57  1.2357  0.0452  0.0515
  1358.71  1355.86  1361.57  1.85204   0.767   39.94  1.6697  0.0460  0.0568
  1358.71  1355.86  1361.57  1.85204   0.833   33.56  2.0664  0.0607  0.0734
  1358.71  1355.86  1361.57  1.85204   0.900   25.84  2.0364  0.0931  0.1016
  1358.71  1355.86  1361.57  1.85204   0.967   14.84  1.6219  0.2119  0.2144
  1364.52  1361.57  1367.46  1.85498  -0.967  165.16  1.6642  0.0429  0.0543
  1364.52  1361.57  1367.46  1.85498  -0.900  154.16  1.5213  0.0313  0.0437
  1364.52  1361.57  1367.46  1.85498  -0.833  146.44  1.4815  0.0294  0.0417
  1364.52  1361.57  1367.46  1.85498  -0.767  140.06  1.2756  0.0271  0.0372
  1364.52  1361.57  1367.46  1.85498  -0.700  134.43  1.1401  0.0257  0.0344
  1364.52  1361.57  1367.46  1.85498  -0.633  129.30  0.9170  0.0230  0.0294
  1364.52  1361.57  1367.46  1.85498  -0.567  124.52  0.7674  0.0208  0.0258
  1364.52  1361.57  1367.46  1.85498  -0.500  120.00  0.6010  0.0186  0.0221
  1364.52  1361.57  1367.46  1.85498  -0.433  115.68  0.6103  0.0185  0.0222
  1364.52  1361.57  1367.46  1.85498  -0.367  111.51  0.6564  0.0187  0.0228
  1364.52  1361.57  1367.46  1.85498  -0.300  107.46  0.6491  0.0187  0.0228
  1364.52  1361.57  1367.46  1.85498  -0.233  103.49  0.6926  0.0194  0.0238
  1364.52  1361.57  1367.46  1.85498  -0.167   99.59  0.7446  0.0202  0.0251
  1364.52  1361.57  1367.46  1.85498  -0.100   95.74  0.7812  0.0211  0.0263
  1364.52  1361.57  1367.46  1.85498  -0.033   91.91  0.8073  0.0218  0.0271
  1364.52  1361.57  1367.46  1.85498   0.033   88.09  0.8355  0.0226  0.0281
  1364.52  1361.57  1367.46  1.85498   0.100   84.26  0.7799  0.0220  0.0270
  1364.52  1361.57  1367.46  1.85498   0.167   80.41  0.7566  0.0218  0.0265
  1364.52  1361.57  1367.46  1.85498   0.233   76.51  0.6654  0.0206  0.0245
  1364.52  1361.57  1367.46  1.85498   0.300   72.54  0.6201  0.0198  0.0234
  1364.52  1361.57  1367.46  1.85498   0.367   68.49  0.5586  0.0191  0.0221
  1364.52  1361.57  1367.46  1.85498   0.433   64.32  0.5396  0.0190  0.0219
  1364.52  1361.57  1367.46  1.85498   0.500   60.00  0.5847  0.0206  0.0237
  1364.52  1361.57  1367.46  1.85498   0.567   55.48  0.6617  0.0227  0.0263
  1364.52  1361.57  1367.46  1.85498   0.633   50.70  0.9397  0.0309  0.0362
  1364.52  1361.57  1367.46  1.85498   0.700   45.57  1.1329  0.0380  0.0442
  1364.52  1361.57  1367.46  1.85498   0.767   39.94  1.6463  0.0395  0.0514
  1364.52  1361.57  1367.46  1.85498   0.833   33.56  2.1021  0.0533  0.0679
  1364.52  1361.57  1367.46  1.85498   0.900   25.84  2.1852  0.0830  0.0938
  1364.52  1361.57  1367.46  1.85498   0.967   14.84  1.2979  0.1811  0.1830
  1370.52  1367.47  1373.58  1.85801  -0.967  165.16  1.7335  0.0380  0.0514
  1370.52  1367.47  1373.58  1.85801  -0.900  154.16  1.6052  0.0278  0.0425
  1370.52  1367.47  1373.58  1.85801  -0.833  146.44  1.4616  0.0255  0.0388
  1370.52  1367.47  1373.58  1.85801  -0.767  140.06  1.2642  0.0234  0.0345
  1370.52  1367.47  1373.58  1.85801  -0.700  134.43  1.1279  0.0221  0.0316
  1370.52  1367.47  1373.58  1.85801  -0.633  129.30  0.9465  0.0201  0.0276
  1370.52  1367.47  1373.58  1.85801  -0.567  124.52  0.7623  0.0181  0.0237
  1370.52  1367.47  1373.58  1.85801  -0.500  120.00  0.6834  0.0169  0.0217
  1370.52  1367.47  1373.58  1.85801  -0.433  115.68  0.6386  0.0162  0.0206
  1370.52  1367.47  1373.58  1.85801  -0.367  111.51  0.6237  0.0160  0.0203
  1370.52  1367.47  1373.58  1.85801  -0.300  107.46  0.6561  0.0162  0.0208
  1370.52  1367.47  1373.58  1.85801  -0.233  103.49  0.7237  0.0172  0.0225
  1370.52  1367.47  1373.58  1.85801  -0.167   99.59  0.7415  0.0175  0.0229
  1370.52  1367.47  1373.58  1.85801  -0.100   95.74  0.7988  0.0185  0.0244
  1370.52  1367.47  1373.58  1.85801  -0.033   91.91  0.8385  0.0193  0.0256
  1370.52  1367.47  1373.58  1.85801   0.033   88.09  0.8767  0.0200  0.0266
  1370.52  1367.47  1373.58  1.85801   0.100   84.26  0.8200  0.0195  0.0255
  1370.52  1367.47  1373.58  1.85801   0.167   80.41  0.7339  0.0187  0.0238
  1370.52  1367.47  1373.58  1.85801   0.233   76.51  0.7120  0.0186  0.0234
  1370.52  1367.47  1373.58  1.85801   0.300   72.54  0.5869  0.0169  0.0206
  1370.52  1367.47  1373.58  1.85801   0.367   68.49  0.5573  0.0165  0.0199
  1370.52  1367.47  1373.58  1.85801   0.433   64.32  0.5001  0.0161  0.0190
