   W             E0+(p)                 E1+(p)                 M1+(p)                 M1-(p)                 E2+(p)                 E2-(p)                 M2+(p)                 M2-(p)                 E3+(p)                 E3-(p)                 M3+(p)                 M3-(p)                 E4+(p)                 E4-(p)                 M4+(p)                 M4-(p)                 E5+(p)                 E5-(p)                 M5+(p)                 M5-(p)                 E6+(p)                 E6-(p)                 M6+(p)                 M6-(p)                 E7+(p)                 E7-(p)                 M7+(p)                 M7-(p)                 E8+(p)                 E8-(p)                 M8+(p)                 M8-(p)                 E9+(p)                 E9-(p)                 M9+(p)                 M9-(p)
 (MeV)        Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im          Re         Im
 1710.0   -0.994869   0.613195    0.084329   0.102011    0.592689   0.775067    0.709460  -0.058643    0.035385  -0.021534    0.300392   0.853462    0.136177   0.119518    0.271733  -0.203459    0.000872   0.000000    0.002162  -0.049922    0.042595   0.000000    0.104111  -0.065776   -0.000117   0.000000    0.006135   0.000000    0.008265   0.000000    0.028951   0.000000   -0.000060   0.000000    0.002309   0.000000    0.003350   0.000000    0.008081   0.000000   -0.000030   0.000000    0.000369   0.000000    0.000772   0.000000    0.002340   0.000000   -0.000009   0.000000    0.000150   0.000000    0.000287   0.000000    0.000682   0.000000   -0.000003   0.000000    0.000027   0.000000    0.000072   0.000000    0.000205   0.000000   -0.000001   0.000000    0.000011   0.000000    0.000026   0.000000    0.000062   0.000000
 1720.0   -0.986569   0.605674    0.083727   0.100412    0.582781   0.762963    0.702878  -0.057254    0.035569  -0.021275    0.279462   0.876140    0.133516   0.118574    0.278051  -0.207322    0.000913   0.000000    0.003715  -0.049390    0.043014   0.000000    0.105822  -0.064961   -0.000110   0.000000    0.006221   0.000000    0.008383   0.000000    0.029370   0.000000   -0.000059   0.000000    0.002349   0.000000    0.003414   0.000000    0.008235   0.000000   -0.000030   0.000000    0.000377   0.000000    0.000790   0.000000    0.002395   0.000000   -0.000009   0.000000    0.000154   0.000000    0.000295   0.000000    0.000701   0.000000   -0.000003   0.000000    0.000028   0.000000    0.000075   0.000000    0.000211   0.000000   -0.000001   0.000000    0.000012   0.000000    0.000027   0.000000    0.000064   0.000000
 1730.0   -0.978226   0.598131    0.083202   0.098811    0.573473   0.750845    0.696367  -0.055921    0.035750  -0.021019    0.256551   0.897416    0.130957   0.117577    0.284812  -0.210933    0.000954   0.000000    0.005216  -0.048854    0.043430   0.000000    0.107488  -0.064155   -0.000103   0.000000    0.006307   0.000000    0.008502   0.000000    0.029789   0.000000   -0.000059   0.000000    0.002388   0.000000    0.003478   0.000000    0.008391   0.000000   -0.000030   0.000000    0.000386   0.000000    0.000809   0.000000    0.002451   0.000000   -0.000009   0.000000    0.000157   0.000000    0.000304   0.000000    0.000721   0.000000   -0.000004   0.000000    0.000028   0.000000    0.000077   0.000000    0.000218   0.000000   -0.000001   0.000000    0.000012   0.000000    0.000028   0.000000    0.000067   0.000000
 1740.0   -0.969852   0.590591    0.082749   0.097211    0.564743   0.738740    0.689926  -0.054641    0.035929  -0.020766    0.231780   0.917054    0.128500   0.116535    0.291988  -0.214233    0.000996   0.000000    0.006667  -0.048316    0.043844   0.000000    0.109109  -0.063358   -0.000097   0.000000    0.006393   0.000000    0.008621   0.000000    0.030208   0.000000   -0.000058   0.000000    0.002428   0.000000    0.003543   0.000000    0.008547   0.000000   -0.000030   0.000000    0.000394   0.000000    0.000828   0.000000    0.002507   0.000000   -0.000009   0.000000    0.000161   0.000000    0.000312   0.000000    0.000741   0.000000   -0.000004   0.000000    0.000029   0.000000    0.000079   0.000000    0.000225   0.000000   -0.000001   0.000000    0.000013   0.000000    0.000029   0.000000    0.000069   0.000000
 1750.0   -0.961461   0.583074    0.082367   0.095616    0.556568   0.726668    0.683550  -0.053411    0.036107  -0.020515    0.205308   0.934833    0.126140   0.115452    0.299545  -0.217165    0.001038   0.000000    0.008070  -0.047777    0.044256   0.000000    0.110689  -0.062573   -0.000090   0.000000    0.006480   0.000000    0.008740   0.000000    0.030628   0.000000   -0.000057   0.000000    0.002468   0.000000    0.003608   0.000000    0.008704   0.000000   -0.000030   0.000000    0.000403   0.000000    0.000847   0.000000    0.002564   0.000000   -0.000010   0.000000    0.000165   0.000000    0.000320   0.000000    0.000761   0.000000   -0.000004   0.000000    0.000030   0.000000    0.000082   0.000000    0.000232   0.000000   -0.000001   0.000000    0.000013   0.000000    0.000030   0.000000    0.000071   0.000000
 1760.0   -0.953061   0.575595    0.082052   0.094028    0.548926   0.714651    0.677239  -0.052228    0.036282  -0.020267    0.177329   0.950551    0.123877   0.114333    0.307437  -0.219678    0.001081   0.000000    0.009427  -0.047240    0.044666   0.000000    0.112229  -0.061798   -0.000082   0.000000    0.006566   0.000000    0.008858   0.000000    0.031047   0.000000   -0.000056   0.000000    0.002508   0.000000    0.003673   0.000000    0.008862   0.000000   -0.000031   0.000000    0.000411   0.000000    0.000866   0.000000    0.002622   0.000000   -0.000010   0.000000    0.000169   0.000000    0.000329   0.000000    0.000781   0.000000   -0.000004   0.000000    0.000031   0.000000    0.000085   0.000000    0.000239   0.000000   -0.000001   0.000000    0.000013   0.000000    0.000031   0.000000    0.000074   0.000000
 1770.0   -0.944664   0.568169    0.081802   0.092450    0.541795   0.702706    0.670990  -0.051089    0.036456  -0.020022    0.148066   0.964036    0.121707   0.113185    0.315612  -0.221729    0.001125   0.000000    0.010741  -0.046704    0.045074   0.000000    0.113731  -0.061035   -0.000075   0.000000    0.006652   0.000000    0.008977   0.000000    0.031467   0.000000   -0.000055   0.000000    0.002549   0.000000    0.003739   0.000000    0.009021   0.000000   -0.000031   0.000000    0.000420   0.000000    0.000885   0.000000    0.002680   0.000000   -0.000010   0.000000    0.000173   0.000000    0.000338   0.000000    0.000802   0.000000   -0.000004   0.000000    0.000032   0.000000    0.000087   0.000000    0.000247   0.000000   -0.000001   0.000000    0.000014   0.000000    0.000032   0.000000    0.000077   0.000000
 1780.0   -0.936278   0.560806    0.081612   0.090883    0.535152   0.690850    0.664801  -0.049993    0.036628  -0.019780    0.117770   0.975150    0.119628   0.112010    0.324013  -0.223280    0.001168   0.000000    0.012013  -0.046171    0.045480   0.000000    0.115197  -0.060284   -0.000067   0.000000    0.006739   0.000000    0.009096   0.000000    0.031886   0.000000   -0.000054   0.000000    0.002589   0.000000    0.003805   0.000000    0.009181   0.000000   -0.000031   0.000000    0.000429   0.000000    0.000905   0.000000    0.002739   0.000000   -0.000010   0.000000    0.000178   0.000000    0.000347   0.000000    0.000822   0.000000   -0.000004   0.000000    0.000033   0.000000    0.000090   0.000000    0.000254   0.000000   -0.000001   0.000000    0.000014   0.000000    0.000033   0.000000    0.000079   0.000000
 1790.0   -0.927911   0.553516    0.081481   0.089329    0.528975   0.679097    0.658670  -0.048937    0.036798  -0.019540    0.086712   0.983790    0.117636   0.110814    0.332576  -0.224305    0.001212   0.000000    0.013246  -0.045642    0.045884   0.000000    0.116628  -0.059544   -0.000059   0.000000    0.006825   0.000000    0.009214   0.000000    0.032306   0.000000   -0.000053   0.000000    0.002630   0.000000    0.003871   0.000000    0.009341   0.000000   -0.000031   0.000000    0.000437   0.000000    0.000925   0.000000    0.002798   0.000000   -0.000010   0.000000    0.000182   0.000000    0.000356   0.000000    0.000844   0.000000   -0.000004   0.000000    0.000034   0.000000    0.000093   0.000000    0.000261   0.000000   -0.000001   0.000000    0.000015   0.000000    0.000034   0.000000    0.000082   0.000000
 1800.0   -0.919571   0.546306    0.081406   0.087791    0.523244   0.667460    0.652595  -0.047918    0.036967  -0.019304    0.055173   0.989898    0.115730   0.109599    0.341236  -0.224787    0.001257   0.000000    0.014442  -0.045117    0.046287   0.000000    0.118026  -0.058817   -0.000051   0.000000    0.006912   0.000000    0.009333   0.000000    0.032725   0.000000   -0.000052   0.000000    0.002671   0.000000    0.003938   0.000000    0.009502   0.000000   -0.000031   0.000000    0.000446   0.000000    0.000945   0.000000    0.002858   0.000000   -0.000010   0.000000    0.000186   0.000000    0.000365   0.000000    0.000865   0.000000   -0.000004   0.000000    0.000035   0.000000    0.000095   0.000000    0.000269   0.000000   -0.000001   0.000000    0.000015   0.000000    0.000036   0.000000    0.000085   0.000000
 1810.0   -0.911264   0.539182    0.081383   0.086270    0.517937   0.655949    0.646576  -0.046936    0.037134  -0.019071    0.023440   0.993456    0.113907   0.108370    0.349926  -0.224719    0.001302   0.000000    0.015601  -0.044597    0.046687   0.000000    0.119393  -0.058102   -0.000043   0.000000    0.006999   0.000000    0.009451   0.000000    0.033145   0.000000   -0.000051   0.000000    0.002711   0.000000    0.004005   0.000000    0.009664   0.000000   -0.000031   0.000000    0.000455   0.000000    0.000965   0.000000    0.002918   0.000000   -0.000010   0.000000    0.000190   0.000000    0.000374   0.000000    0.000887   0.000000   -0.000004   0.000000    0.000036   0.000000    0.000098   0.000000    0.000277   0.000000   -0.000001   0.000000    0.000016   0.000000    0.000037   0.000000    0.000087   0.000000
 1820.0   -0.902996   0.532148    0.081410   0.084766    0.513035   0.644576    0.640609  -0.045988    0.037300  -0.018842   -0.008206   0.994491    0.112163   0.107130    0.358581  -0.224105    0.001348   0.000000    0.016726  -0.044082    0.047085   0.000000    0.120730  -0.057400   -0.000035   0.000000    0.007085   0.000000    0.009569   0.000000    0.033564   0.000000   -0.000050   0.000000    0.002752   0.000000    0.004072   0.000000    0.009827   0.000000   -0.000031   0.000000    0.000464   0.000000    0.000985   0.000000    0.002979   0.000000   -0.000010   0.000000    0.000195   0.000000    0.000383   0.000000    0.000909   0.000000   -0.000004   0.000000    0.000037   0.000000    0.000101   0.000000    0.000285   0.000000   -0.000001   0.000000    0.000016   0.000000    0.000038   0.000000    0.000090   0.000000
 1830.0   -0.894772   0.525208    0.081484   0.083282    0.508517   0.633348    0.634694  -0.045072    0.037464  -0.018615   -0.039494   0.993068    0.110496   0.105881    0.367137  -0.222958    0.001394   0.000000    0.017819  -0.043573    0.047481   0.000000    0.122038  -0.056710   -0.000026   0.000000    0.007172   0.000000    0.009688   0.000000    0.033983   0.000000   -0.000049   0.000000    0.002793   0.000000    0.004140   0.000000    0.009990   0.000000   -0.000031   0.000000    0.000473   0.000000    0.001006   0.000000    0.003041   0.000000   -0.000010   0.000000    0.000199   0.000000    0.000393   0.000000    0.000931   0.000000   -0.000004   0.000000    0.000038   0.000000    0.000104   0.000000    0.000293   0.000000   -0.000001   0.000000    0.000016   0.000000    0.000039   0.000000    0.000093   0.000000
 1840.0   -0.886597   0.518366    0.081604   0.081818    0.504365   0.622271    0.628829  -0.044187    0.037626  -0.018391   -0.070172   0.989288    0.108902   0.104627    0.375536  -0.221298    0.001440   0.000000    0.018881  -0.043070    0.047875   0.000000    0.123318  -0.056033   -0.000017   0.000000    0.007259   0.000000    0.009806   0.000000    0.034402   0.000000   -0.000048   0.000000    0.002835   0.000000    0.004208   0.000000    0.010154   0.000000   -0.000031   0.000000    0.000483   0.000000    0.001027   0.000000    0.003103   0.000000   -0.000010   0.000000    0.000203   0.000000    0.000403   0.000000    0.000954   0.000000   -0.000004   0.000000    0.000039   0.000000    0.000107   0.000000    0.000301   0.000000   -0.000001   0.000000    0.000017   0.000000    0.000041   0.000000    0.000096   0.000000
 1850.0   -0.878474   0.511622    0.081765   0.080375    0.500560   0.611354    0.623013  -0.043332    0.037788  -0.018171   -0.100010   0.983285    0.107381   0.103369    0.383723  -0.219156    0.001487   0.000000    0.019912  -0.042574    0.048268   0.000000    0.124573  -0.055368   -0.000008   0.000000    0.007345   0.000000    0.009924   0.000000    0.034820   0.000000   -0.000046   0.000000    0.002876   0.000000    0.004276   0.000000    0.010319   0.000000   -0.000031   0.000000    0.000492   0.000000    0.001047   0.000000    0.003165   0.000000   -0.000011   0.000000    0.000208   0.000000    0.000412   0.000000    0.000977   0.000000   -0.000004   0.000000    0.000040   0.000000    0.000110   0.000000    0.000310   0.000000   -0.000001   0.000000    0.000017   0.000000    0.000042   0.000000    0.000099   0.000000
 1860.0   -0.870408   0.504980    0.081967   0.078954    0.497085   0.600599    0.617244  -0.042504    0.037948  -0.017954   -0.128809   0.975217    0.105927   0.102111    0.391653  -0.216566    0.001534   0.000000    0.020916  -0.042085    0.048658   0.000000    0.125802  -0.054715    0.000001   0.000000    0.007432   0.000000    0.010042   0.000000    0.035239   0.000000   -0.000045   0.000000    0.002917   0.000000    0.004344   0.000000    0.010484   0.000000   -0.000031   0.000000    0.000501   0.000000    0.001068   0.000000    0.003228   0.000000   -0.000011   0.000000    0.000212   0.000000    0.000422   0.000000    0.001000   0.000000   -0.000004   0.000000    0.000041   0.000000    0.000113   0.000000    0.000318   0.000000   -0.000001   0.000000    0.000018   0.000000    0.000043   0.000000    0.000102   0.000000
 1870.0   -0.862402   0.498439    0.082207   0.077554    0.493923   0.590013    0.611522  -0.041704    0.038107  -0.017741   -0.156398   0.965263    0.104540   0.100854    0.399286  -0.213568    0.001581   0.000000    0.021893  -0.041603    0.049046   0.000000    0.127007  -0.054075    0.000010   0.000000    0.007518   0.000000    0.010160   0.000000    0.035657   0.000000   -0.000044   0.000000    0.002959   0.000000    0.004413   0.000000    0.010650   0.000000   -0.000031   0.000000    0.000511   0.000000    0.001090   0.000000    0.003292   0.000000   -0.000011   0.000000    0.000217   0.000000    0.000432   0.000000    0.001023   0.000000   -0.000004   0.000000    0.000042   0.000000    0.000116   0.000000    0.000327   0.000000   -0.000001   0.000000    0.000018   0.000000    0.000045   0.000000    0.000105   0.000000
 1880.0   -0.854458   0.492000    0.082482   0.076177    0.491057   0.579597    0.605845  -0.040929    0.038265  -0.017530   -0.182637   0.953615    0.103216   0.099599    0.406588  -0.210205    0.001629   0.000000    0.022843  -0.041128    0.049432   0.000000    0.128189  -0.053446    0.000020   0.000000    0.007605   0.000000    0.010277   0.000000    0.036074   0.000000   -0.000042   0.000000    0.003001   0.000000    0.004482   0.000000    0.010817   0.000000   -0.000031   0.000000    0.000520   0.000000    0.001111   0.000000    0.003356   0.000000   -0.000011   0.000000    0.000221   0.000000    0.000442   0.000000    0.001047   0.000000   -0.000005   0.000000    0.000043   0.000000    0.000119   0.000000    0.000336   0.000000   -0.000001   0.000000    0.000019   0.000000    0.000046   0.000000    0.000109   0.000000
 1890.0   -0.846578   0.485664    0.082790   0.074824    0.488472   0.569355    0.600213  -0.040178    0.038421  -0.017323   -0.207422   0.940472    0.101953   0.098350    0.413536  -0.206523    0.001677   0.000000    0.023769  -0.040660    0.049816   0.000000    0.129350  -0.052830    0.000029   0.000000    0.007692   0.000000    0.010395   0.000000    0.036492   0.000000   -0.000041   0.000000    0.003042   0.000000    0.004551   0.000000    0.010984   0.000000   -0.000031   0.000000    0.000530   0.000000    0.001133   0.000000    0.003420   0.000000   -0.000011   0.000000    0.000226   0.000000    0.000452   0.000000    0.001071   0.000000   -0.000005   0.000000    0.000044   0.000000    0.000123   0.000000    0.000344   0.000000   -0.000002   0.000000    0.000020   0.000000    0.000047   0.000000    0.000112   0.000000
 1900.0   -0.838766   0.479430    0.083130   0.073493    0.486152   0.559288    0.594623  -0.039450    0.038577  -0.017119   -0.230675   0.926034    0.100749   0.097106    0.420111  -0.202567    0.001726   0.000000    0.024672  -0.040200    0.050199   0.000000    0.130488  -0.052225    0.000039   0.000000    0.007778   0.000000    0.010512   0.000000    0.036909   0.000000   -0.000039   0.000000    0.003084   0.000000    0.004620   0.000000    0.011152   0.000000   -0.000031   0.000000    0.000539   0.000000    0.001154   0.000000    0.003485   0.000000   -0.000011   0.000000    0.000231   0.000000    0.000463   0.000000    0.001095   0.000000   -0.000005   0.000000    0.000045   0.000000    0.000126   0.000000    0.000353   0.000000   -0.000002   0.000000    0.000020   0.000000    0.000049   0.000000    0.000115   0.000000
 1910.0   -0.831022   0.473298    0.083500   0.072186    0.484084   0.549398    0.589076  -0.038745    0.038732  -0.016918   -0.252349   0.910500    0.099600   0.095870    0.426303  -0.198382    0.001775   0.000000    0.025552  -0.039747    0.050579   0.000000    0.131607  -0.051632    0.000049   0.000000    0.007865   0.000000    0.010630   0.000000    0.037326   0.000000   -0.000037   0.000000    0.003126   0.000000    0.004690   0.000000    0.011320   0.000000   -0.000031   0.000000    0.000549   0.000000    0.001176   0.000000    0.003550   0.000000   -0.000011   0.000000    0.000235   0.000000    0.000473   0.000000    0.001119   0.000000   -0.000005   0.000000    0.000046   0.000000    0.000129   0.000000    0.000363   0.000000   -0.000002   0.000000    0.000021   0.000000    0.000050   0.000000    0.000118   0.000000
 1920.0   -0.823349   0.467268    0.083897   0.070902    0.482253   0.539686    0.583569  -0.038061    0.038886  -0.016721   -0.272422   0.894062    0.098505   0.094643    0.432106  -0.194010    0.001824   0.000000    0.026411  -0.039301    0.050957   0.000000    0.132706  -0.051051    0.000060   0.000000    0.007952   0.000000    0.010747   0.000000    0.037742   0.000000   -0.000036   0.000000    0.003168   0.000000    0.004760   0.000000    0.011489   0.000000   -0.000031   0.000000    0.000559   0.000000    0.001198   0.000000    0.003616   0.000000   -0.000011   0.000000    0.000240   0.000000    0.000484   0.000000    0.001144   0.000000   -0.000005   0.000000    0.000047   0.000000    0.000133   0.000000    0.000372   0.000000   -0.000002   0.000000    0.000021   0.000000    0.000052   0.000000    0.000122   0.000000
 1930.0   -0.815747   0.461337    0.084320   0.069642    0.480646   0.530151    0.578103  -0.037397    0.039040  -0.016526   -0.290898   0.876899    0.097461   0.093425    0.437522  -0.189495    0.001874   0.000000    0.027248  -0.038863    0.051334   0.000000    0.133786  -0.050480    0.000070   0.000000    0.008038   0.000000    0.010863   0.000000    0.038158   0.000000   -0.000034   0.000000    0.003210   0.000000    0.004830   0.000000    0.011659   0.000000   -0.000030   0.000000    0.000568   0.000000    0.001220   0.000000    0.003683   0.000000   -0.000011   0.000000    0.000245   0.000000    0.000494   0.000000    0.001169   0.000000   -0.000005   0.000000    0.000048   0.000000    0.000136   0.000000    0.000381   0.000000   -0.000002   0.000000    0.000022   0.000000    0.000053   0.000000    0.000125   0.000000
 1940.0   -0.808219   0.455506    0.084768   0.068405    0.479252   0.520794    0.572677  -0.036753    0.039192  -0.016335   -0.307797   0.859181    0.096466   0.092218    0.442555  -0.184873    0.001924   0.000000    0.028067  -0.038432    0.051708   0.000000    0.134848  -0.049921    0.000081   0.000000    0.008125   0.000000    0.010980   0.000000    0.038573   0.000000   -0.000032   0.000000    0.003253   0.000000    0.004900   0.000000    0.011829   0.000000   -0.000030   0.000000    0.000578   0.000000    0.001243   0.000000    0.003750   0.000000   -0.000011   0.000000    0.000250   0.000000    0.000505   0.000000    0.001195   0.000000   -0.000005   0.000000    0.000049   0.000000    0.000140   0.000000    0.000391   0.000000   -0.000002   0.000000    0.000022   0.000000    0.000055   0.000000    0.000129   0.000000
 1950.0   -0.800763   0.449774    0.085238   0.067191    0.478057   0.511613    0.567289  -0.036127    0.039344  -0.016147   -0.323156   0.841064    0.095518   0.091023    0.447214  -0.180180    0.001975   0.000000    0.028866  -0.038009    0.052080   0.000000    0.135892  -0.049372    0.000092   0.000000    0.008211   0.000000    0.011097   0.000000    0.038988   0.000000   -0.000030   0.000000    0.003295   0.000000    0.004971   0.000000    0.011999   0.000000   -0.000030   0.000000    0.000588   0.000000    0.001265   0.000000    0.003817   0.000000   -0.000011   0.000000    0.000255   0.000000    0.000516   0.000000    0.001220   0.000000   -0.000005   0.000000    0.000051   0.000000    0.000143   0.000000    0.000401   0.000000   -0.000002   0.000000    0.000023   0.000000    0.000056   0.000000    0.000133   0.000000
 1960.0   -0.793382   0.444138    0.085730   0.066001    0.477051   0.502609    0.561939  -0.035519    0.039495  -0.015962   -0.337027   0.822687    0.094616   0.089840    0.451511  -0.175447    0.002025   0.000000    0.029647  -0.037593    0.052451   0.000000    0.136920  -0.048834    0.000103   0.000000    0.008298   0.000000    0.011213   0.000000    0.039402   0.000000   -0.000028   0.000000    0.003337   0.000000    0.005042   0.000000    0.012170   0.000000   -0.000030   0.000000    0.000598   0.000000    0.001288   0.000000    0.003885   0.000000   -0.000011   0.000000    0.000260   0.000000    0.000527   0.000000    0.001246   0.000000   -0.000005   0.000000    0.000052   0.000000    0.000147   0.000000    0.000410   0.000000   -0.000002   0.000000    0.000023   0.000000    0.000058   0.000000    0.000136   0.000000
 1970.0   -0.786076   0.438598    0.086241   0.064834    0.476223   0.493779    0.556626  -0.034929    0.039646  -0.015779   -0.349470   0.804175    0.093756   0.088669    0.455461  -0.170704    0.002077   0.000000    0.030411  -0.037185    0.052819   0.000000    0.137932  -0.048306    0.000114   0.000000    0.008384   0.000000    0.011329   0.000000    0.039816   0.000000   -0.000026   0.000000    0.003380   0.000000    0.005113   0.000000    0.012342   0.000000   -0.000030   0.000000    0.000608   0.000000    0.001311   0.000000    0.003953   0.000000   -0.000011   0.000000    0.000265   0.000000    0.000538   0.000000    0.001272   0.000000   -0.000005   0.000000    0.000053   0.000000    0.000150   0.000000    0.000420   0.000000   -0.000002   0.000000    0.000024   0.000000    0.000059   0.000000    0.000140   0.000000
 1980.0   -0.778845   0.433153    0.086771   0.063690    0.475562   0.485122    0.551350  -0.034355    0.039796  -0.015600   -0.360556   0.785640    0.092937   0.087512    0.459079  -0.165975    0.002128   0.000000    0.031159  -0.036783    0.053186   0.000000    0.138928  -0.047789    0.000125   0.000000    0.008471   0.000000    0.011445   0.000000    0.040229   0.000000   -0.000024   0.000000    0.003422   0.000000    0.005184   0.000000    0.012514   0.000000   -0.000029   0.000000    0.000618   0.000000    0.001334   0.000000    0.004022   0.000000   -0.000011   0.000000    0.000270   0.000000    0.000549   0.000000    0.001299   0.000000   -0.000005   0.000000    0.000054   0.000000    0.000154   0.000000    0.000431   0.000000   -0.000002   0.000000    0.000025   0.000000    0.000061   0.000000    0.000144   0.000000
 1990.0   -0.771689   0.427801    0.087318   0.062569    0.475060   0.476637    0.546109  -0.033797    0.039946  -0.015424   -0.370356   0.767177    0.092158   0.086369    0.462384  -0.161282    0.002180   0.000000    0.031890  -0.036389    0.053550   0.000000    0.139909  -0.047282    0.000137   0.000000    0.008557   0.000000    0.011561   0.000000    0.040641   0.000000   -0.000022   0.000000    0.003465   0.000000    0.005255   0.000000    0.012686   0.000000   -0.000029   0.000000    0.000628   0.000000    0.001357   0.000000    0.004091   0.000000   -0.000011   0.000000    0.000275   0.000000    0.000561   0.000000    0.001325   0.000000   -0.000005   0.000000    0.000055   0.000000    0.000158   0.000000    0.000441   0.000000   -0.000002   0.000000    0.000025   0.000000    0.000063   0.000000    0.000148   0.000000
 2000.0   -0.764610   0.422540    0.087881   0.061470    0.474705   0.468321    0.540903  -0.033254    0.040095  -0.015251   -0.378948   0.748868    0.091416   0.085241    0.465393  -0.156642    0.002232   0.000000    0.032606  -0.036002    0.053913   0.000000    0.140875  -0.046784    0.000149   0.000000    0.008643   0.000000    0.011676   0.000000    0.041053   0.000000   -0.000020   0.000000    0.003508   0.000000    0.005327   0.000000    0.012859   0.000000   -0.000029   0.000000    0.000639   0.000000    0.001380   0.000000    0.004161   0.000000   -0.000011   0.000000    0.000280   0.000000    0.000572   0.000000    0.001352   0.000000   -0.000005   0.000000    0.000057   0.000000    0.000162   0.000000    0.000451   0.000000   -0.000002   0.000000    0.000026   0.000000    0.000065   0.000000    0.000152   0.000000
 2010.0   -0.757606   0.417369    0.088458   0.060393    0.474491   0.460172    0.535732  -0.032725    0.040244  -0.015081   -0.386410   0.730783    0.090710   0.084127    0.468124  -0.152072    0.002284   0.000000    0.033308  -0.035622    0.054274   0.000000    0.141827  -0.046296    0.000161   0.000000    0.008730   0.000000    0.011792   0.000000    0.041465   0.000000   -0.000017   0.000000    0.003550   0.000000    0.005399   0.000000    0.013033   0.000000   -0.000029   0.000000    0.000649   0.000000    0.001404   0.000000    0.004231   0.000000   -0.000011   0.000000    0.000285   0.000000    0.000584   0.000000    0.001379   0.000000   -0.000005   0.000000    0.000058   0.000000    0.000165   0.000000    0.000462   0.000000   -0.000002   0.000000    0.000027   0.000000    0.000066   0.000000    0.000156   0.000000
 2020.0   -0.750677   0.412287    0.089049   0.059338    0.474407   0.452189    0.530595  -0.032211    0.040393  -0.014913   -0.392819   0.712980    0.090039   0.083027    0.470596  -0.147584    0.002337   0.000000    0.033995  -0.035249    0.054632   0.000000    0.142766  -0.045817    0.000173   0.000000    0.008816   0.000000    0.011907   0.000000    0.041875   0.000000   -0.000015   0.000000    0.003593   0.000000    0.005470   0.000000    0.013207   0.000000   -0.000028   0.000000    0.000659   0.000000    0.001427   0.000000    0.004301   0.000000   -0.000011   0.000000    0.000290   0.000000    0.000596   0.000000    0.001407   0.000000   -0.000005   0.000000    0.000059   0.000000    0.000169   0.000000    0.000472   0.000000   -0.000002   0.000000    0.000027   0.000000    0.000068   0.000000    0.000160   0.000000
 2030.0   -0.743825   0.407292    0.089653   0.058305    0.474448   0.444368    0.525491  -0.031710    0.040541  -0.014748   -0.398252   0.695506    0.089400   0.081943    0.472826  -0.143189    0.002390   0.000000    0.034669  -0.034882    0.054989   0.000000    0.143691  -0.045347    0.000185   0.000000    0.008902   0.000000    0.012022   0.000000    0.042285   0.000000   -0.000013   0.000000    0.003636   0.000000    0.005543   0.000000    0.013381   0.000000   -0.000028   0.000000    0.000670   0.000000    0.001451   0.000000    0.004372   0.000000   -0.000011   0.000000    0.000295   0.000000    0.000607   0.000000    0.001434   0.000000   -0.000005   0.000000    0.000060   0.000000    0.000173   0.000000    0.000483   0.000000   -0.000002   0.000000    0.000028   0.000000    0.000070   0.000000    0.000164   0.000000
 2040.0   -0.737048   0.402382    0.090269   0.057293    0.474604   0.436707    0.520420  -0.031222    0.040689  -0.014586   -0.402784   0.678401    0.088793   0.080875    0.474833  -0.138895    0.002443   0.000000    0.035330  -0.034522    0.055344   0.000000    0.144603  -0.044886    0.000197   0.000000    0.008988   0.000000    0.012136   0.000000    0.042695   0.000000   -0.000010   0.000000    0.003679   0.000000    0.005615   0.000000    0.013556   0.000000   -0.000027   0.000000    0.000680   0.000000    0.001475   0.000000    0.004443   0.000000   -0.000011   0.000000    0.000300   0.000000    0.000619   0.000000    0.001462   0.000000   -0.000005   0.000000    0.000062   0.000000    0.000177   0.000000    0.000494   0.000000   -0.000002   0.000000    0.000028   0.000000    0.000072   0.000000    0.000168   0.000000
 2050.0   -0.730346   0.397556    0.090895   0.056301    0.474869   0.429204    0.515382  -0.030747    0.040836  -0.014427   -0.406486   0.661692    0.088215   0.079821    0.476633  -0.134708    0.002497   0.000000    0.035978  -0.034169    0.055697   0.000000    0.145503  -0.044434    0.000210   0.000000    0.009074   0.000000    0.012250   0.000000    0.043103   0.000000   -0.000008   0.000000    0.003722   0.000000    0.005687   0.000000    0.013731   0.000000   -0.000027   0.000000    0.000691   0.000000    0.001499   0.000000    0.004515   0.000000   -0.000011   0.000000    0.000306   0.000000    0.000631   0.000000    0.001490   0.000000   -0.000005   0.000000    0.000063   0.000000    0.000181   0.000000    0.000505   0.000000   -0.000002   0.000000    0.000029   0.000000    0.000073   0.000000    0.000173   0.000000
